"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","30-34 years","30-34",38,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","35-39 years","35-39",53,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","40-44 years","40-44",44,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","45-49 years","45-49",40,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","50-54 years","50-54",43,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","55-59 years","55-59",37,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","60-64 years ","60-64",24,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","65-69 years","65-69",18,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Oct., 2017","2017/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","20-24 years","20-24",10,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","25-29 years","25-29",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","30-34 years","30-34",56,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","35-39 years","35-39",55,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","40-44 years","40-44",26,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","45-49 years","45-49",61,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","50-54 years","50-54",42,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","55-59 years","55-59",33,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","60-64 years ","60-64",29,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Nov., 2017","2017/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","20-24 years","20-24",24,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","25-29 years","25-29",50,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","30-34 years","30-34",52,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","35-39 years","35-39",74,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","40-44 years","40-44",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","45-49 years","45-49",64,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","50-54 years","50-54",34,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","55-59 years","55-59",38,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","60-64 years ","60-64",28,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2017","2017","Dec., 2017","2017/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","20-24 years","20-24",19,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","25-29 years","25-29",33,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","30-34 years","30-34",41,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","35-39 years","35-39",43,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","40-44 years","40-44",41,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","45-49 years","45-49",42,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","50-54 years","50-54",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","55-59 years","55-59",37,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","60-64 years ","60-64",21,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","95-99 years","95-99",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","20-24 years","20-24",22,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","25-29 years","25-29",46,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","30-34 years","30-34",60,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","35-39 years","35-39",44,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","40-44 years","40-44",55,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","45-49 years","45-49",50,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","50-54 years","50-54",40,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","55-59 years","55-59",44,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","60-64 years ","60-64",21,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","65-69 years","65-69",11,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","20-24 years","20-24",21,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","25-29 years","25-29",36,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","30-34 years","30-34",48,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","35-39 years","35-39",42,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","40-44 years","40-44",55,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","45-49 years","45-49",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","50-54 years","50-54",45,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","55-59 years","55-59",46,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","60-64 years ","60-64",24,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","65-69 years","65-69",11,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","20-24 years","20-24",18,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","25-29 years","25-29",36,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","30-34 years","30-34",50,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","35-39 years","35-39",53,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","40-44 years","40-44",52,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","45-49 years","45-49",48,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","50-54 years","50-54",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","55-59 years","55-59",42,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","60-64 years ","60-64",21,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","20-24 years","20-24",15,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","25-29 years","25-29",36,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","30-34 years","30-34",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","35-39 years","35-39",50,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","40-44 years","40-44",38,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","45-49 years","45-49",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","50-54 years","50-54",52,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","55-59 years","55-59",35,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","60-64 years ","60-64",22,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","20-24 years","20-24",23,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","25-29 years","25-29",29,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","30-34 years","30-34",51,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","35-39 years","35-39",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","40-44 years","40-44",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","45-49 years","45-49",29,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","50-54 years","50-54",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","55-59 years","55-59",36,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","60-64 years ","60-64",29,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","75-79 years","75-79",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","15-19 years","15-19",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","20-24 years","20-24",23,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","25-29 years","25-29",44,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","30-34 years","30-34",62,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","35-39 years","35-39",57,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","40-44 years","40-44",45,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","45-49 years","45-49",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","50-54 years","50-54",37,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","55-59 years","55-59",35,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","60-64 years ","60-64",26,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","65-69 years","65-69",11,Not Applicable,Not Applicable
