"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Sex","Sex Code",Deaths,Population,Crude Rate
,"Division 1: New England","CENS-D1","2009","2009","Jan., 2009","2009/01","Female","F",57,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Jan., 2009","2009/01","Male","M",119,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Feb., 2009","2009/02","Female","F",46,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Feb., 2009","2009/02","Male","M",83,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Mar., 2009","2009/03","Female","F",49,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Mar., 2009","2009/03","Male","M",104,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Apr., 2009","2009/04","Female","F",63,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Apr., 2009","2009/04","Male","M",105,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","May, 2009","2009/05","Female","F",53,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","May, 2009","2009/05","Male","M",101,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Jun., 2009","2009/06","Female","F",28,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Jun., 2009","2009/06","Male","M",119,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Jul., 2009","2009/07","Female","F",46,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Jul., 2009","2009/07","Male","M",103,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Aug., 2009","2009/08","Female","F",54,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Aug., 2009","2009/08","Male","M",122,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Sep., 2009","2009/09","Female","F",52,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Sep., 2009","2009/09","Male","M",92,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Oct., 2009","2009/10","Female","F",62,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Oct., 2009","2009/10","Male","M",81,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Nov., 2009","2009/11","Female","F",52,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Nov., 2009","2009/11","Male","M",90,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Dec., 2009","2009/12","Female","F",55,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2009","2009","Dec., 2009","2009/12","Male","M",110,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Jan., 2010","2010/01","Female","F",57,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Jan., 2010","2010/01","Male","M",102,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Feb., 2010","2010/02","Female","F",57,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Feb., 2010","2010/02","Male","M",87,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Mar., 2010","2010/03","Female","F",50,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Mar., 2010","2010/03","Male","M",106,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Apr., 2010","2010/04","Female","F",64,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Apr., 2010","2010/04","Male","M",88,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","May, 2010","2010/05","Female","F",45,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","May, 2010","2010/05","Male","M",97,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Jun., 2010","2010/06","Female","F",56,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Jun., 2010","2010/06","Male","M",81,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Jul., 2010","2010/07","Female","F",41,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Jul., 2010","2010/07","Male","M",95,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Aug., 2010","2010/08","Female","F",51,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Aug., 2010","2010/08","Male","M",86,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Sep., 2010","2010/09","Female","F",48,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Sep., 2010","2010/09","Male","M",89,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","Female","F",41,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","Male","M",86,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","Female","F",35,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","Male","M",87,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","Female","F",56,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","Male","M",101,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","Female","F",58,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","Male","M",102,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","Female","F",59,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","Male","M",100,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","Female","F",58,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","Male","M",104,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Apr., 2011","2011/04","Female","F",74,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Apr., 2011","2011/04","Male","M",120,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","May, 2011","2011/05","Female","F",50,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","May, 2011","2011/05","Male","M",90,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jun., 2011","2011/06","Female","F",55,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jun., 2011","2011/06","Male","M",104,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jul., 2011","2011/07","Female","F",61,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jul., 2011","2011/07","Male","M",117,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Aug., 2011","2011/08","Female","F",61,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Aug., 2011","2011/08","Male","M",103,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Sep., 2011","2011/09","Female","F",52,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Sep., 2011","2011/09","Male","M",103,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Oct., 2011","2011/10","Female","F",56,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Oct., 2011","2011/10","Male","M",113,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Nov., 2011","2011/11","Female","F",63,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Nov., 2011","2011/11","Male","M",117,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Dec., 2011","2011/12","Female","F",66,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Dec., 2011","2011/12","Male","M",109,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Jan., 2012","2012/01","Female","F",60,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Jan., 2012","2012/01","Male","M",100,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Feb., 2012","2012/02","Female","F",60,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Feb., 2012","2012/02","Male","M",100,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Mar., 2012","2012/03","Female","F",52,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Mar., 2012","2012/03","Male","M",106,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Apr., 2012","2012/04","Female","F",59,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Apr., 2012","2012/04","Male","M",100,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","May, 2012","2012/05","Female","F",52,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","May, 2012","2012/05","Male","M",107,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Jun., 2012","2012/06","Female","F",56,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Jun., 2012","2012/06","Male","M",112,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Jul., 2012","2012/07","Female","F",64,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Jul., 2012","2012/07","Male","M",95,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Aug., 2012","2012/08","Female","F",50,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Aug., 2012","2012/08","Male","M",107,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Sep., 2012","2012/09","Female","F",46,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Sep., 2012","2012/09","Male","M",114,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Oct., 2012","2012/10","Female","F",60,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Oct., 2012","2012/10","Male","M",118,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Nov., 2012","2012/11","Female","F",65,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Nov., 2012","2012/11","Male","M",104,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Dec., 2012","2012/12","Female","F",58,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2012","2012","Dec., 2012","2012/12","Male","M",138,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Jan., 2013","2013/01","Female","F",83,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Jan., 2013","2013/01","Male","M",126,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Feb., 2013","2013/02","Female","F",59,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Feb., 2013","2013/02","Male","M",120,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Mar., 2013","2013/03","Female","F",78,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Mar., 2013","2013/03","Male","M",158,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Apr., 2013","2013/04","Female","F",71,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Apr., 2013","2013/04","Male","M",118,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","May, 2013","2013/05","Female","F",57,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","May, 2013","2013/05","Male","M",126,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Jun., 2013","2013/06","Female","F",78,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Jun., 2013","2013/06","Male","M",154,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Jul., 2013","2013/07","Female","F",63,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Jul., 2013","2013/07","Male","M",145,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Aug., 2013","2013/08","Female","F",69,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Aug., 2013","2013/08","Male","M",137,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Sep., 2013","2013/09","Female","F",74,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Sep., 2013","2013/09","Male","M",113,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Oct., 2013","2013/10","Female","F",65,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Oct., 2013","2013/10","Male","M",140,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Nov., 2013","2013/11","Female","F",67,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Nov., 2013","2013/11","Male","M",142,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Dec., 2013","2013/12","Female","F",66,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2013","2013","Dec., 2013","2013/12","Male","M",167,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Jan., 2014","2014/01","Female","F",80,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Jan., 2014","2014/01","Male","M",175,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Feb., 2014","2014/02","Female","F",87,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Feb., 2014","2014/02","Male","M",193,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Mar., 2014","2014/03","Female","F",86,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Mar., 2014","2014/03","Male","M",166,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Apr., 2014","2014/04","Female","F",66,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Apr., 2014","2014/04","Male","M",143,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","May, 2014","2014/05","Female","F",79,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","May, 2014","2014/05","Male","M",161,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Jun., 2014","2014/06","Female","F",72,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Jun., 2014","2014/06","Male","M",161,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Jul., 2014","2014/07","Female","F",52,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Jul., 2014","2014/07","Male","M",131,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Aug., 2014","2014/08","Female","F",67,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Aug., 2014","2014/08","Male","M",180,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2014","2014","Sep., 2014","2014/09","Female","F",82,Not Applicable,Not Applicable
