"Region","Sex","Age_Group","Age","Year","Month","Deaths","Population","Total_Population"
"South","Male","40-44",40,2018,10,153,3743222,124569433
"South","Male","40-44",40,2018,11,173,3743222,124569433
"South","Male","40-44",40,2018,12,169,3743222,124569433
"South","Male","40-44",40,2019,1,178,3792234,125580448
"South","Male","40-44",40,2019,2,150,3792234,125580448
"South","Male","40-44",40,2019,3,175,3792234,125580448
"South","Male","40-44",40,2019,4,184,3792234,125580448
"South","Male","40-44",40,2019,5,178,3792234,125580448
"South","Male","40-44",40,2019,6,198,3792234,125580448
"South","Male","40-44",40,2019,7,171,3792234,125580448
"South","Male","40-44",40,2019,8,184,3792234,125580448
"South","Male","40-44",40,2019,9,174,3792234,125580448
"South","Male","40-44",40,2019,10,178,3792234,125580448
"South","Male","40-44",40,2019,11,181,3792234,125580448
"South","Male","40-44",40,2019,12,181,3792234,125580448
"South","Male","45-49",45,2011,1,115,4046883,116006522
"South","Male","45-49",45,2011,2,138,4046883,116006522
"South","Male","45-49",45,2011,3,112,4046883,116006522
"South","Male","45-49",45,2011,4,111,4046883,116006522
"South","Male","45-49",45,2011,5,115,4046883,116006522
"South","Male","45-49",45,2011,6,102,4046883,116006522
"South","Male","45-49",45,2011,7,123,4046883,116006522
"South","Male","45-49",45,2011,8,104,4046883,116006522
"South","Male","45-49",45,2011,9,113,4046883,116006522
"South","Male","45-49",45,2011,10,92,4046883,116006522
"South","Male","45-49",45,2011,11,111,4046883,116006522
"South","Male","45-49",45,2011,12,114,4046883,116006522
"South","Male","45-49",45,2012,1,123,3976730,117241208
"South","Male","45-49",45,2012,2,106,3976730,117241208
"South","Male","45-49",45,2012,3,119,3976730,117241208
"South","Male","45-49",45,2012,4,127,3976730,117241208
"South","Male","45-49",45,2012,5,102,3976730,117241208
"South","Male","45-49",45,2012,6,104,3976730,117241208
"South","Male","45-49",45,2012,7,107,3976730,117241208
"South","Male","45-49",45,2012,8,102,3976730,117241208
"South","Male","45-49",45,2012,9,127,3976730,117241208
"South","Male","45-49",45,2012,10,100,3976730,117241208
"South","Male","45-49",45,2012,11,83,3976730,117241208
"South","Male","45-49",45,2012,12,115,3976730,117241208
"South","Male","45-49",45,2013,1,102,3902849,118364400
"South","Male","45-49",45,2013,2,97,3902849,118364400
"South","Male","45-49",45,2013,3,92,3902849,118364400
"South","Male","45-49",45,2013,4,109,3902849,118364400
"South","Male","45-49",45,2013,5,115,3902849,118364400
"South","Male","45-49",45,2013,6,103,3902849,118364400
"South","Male","45-49",45,2013,7,85,3902849,118364400
"South","Male","45-49",45,2013,8,105,3902849,118364400
"South","Male","45-49",45,2013,9,100,3902849,118364400
"South","Male","45-49",45,2013,10,85,3902849,118364400
"South","Male","45-49",45,2013,11,102,3902849,118364400
"South","Male","45-49",45,2013,12,75,3902849,118364400
"South","Male","45-49",45,2014,1,100,3846658,119624037
"South","Male","45-49",45,2014,2,104,3846658,119624037
"South","Male","45-49",45,2014,3,105,3846658,119624037
"South","Male","45-49",45,2014,4,113,3846658,119624037
"South","Male","45-49",45,2014,5,89,3846658,119624037
"South","Male","45-49",45,2014,6,118,3846658,119624037
"South","Male","45-49",45,2014,7,121,3846658,119624037
"South","Male","45-49",45,2014,8,116,3846658,119624037
"South","Male","45-49",45,2014,9,105,3846658,119624037
"South","Male","45-49",45,2014,10,90,3846658,119624037
"South","Male","45-49",45,2014,11,107,3846658,119624037
"South","Male","45-49",45,2014,12,122,3846658,119624037
"South","Male","45-49",45,2015,1,131,3856144,120997341
"South","Male","45-49",45,2015,2,126,3856144,120997341
"South","Male","45-49",45,2015,3,122,3856144,120997341
"South","Male","45-49",45,2015,4,117,3856144,120997341
"South","Male","45-49",45,2015,5,130,3856144,120997341
"South","Male","45-49",45,2015,6,111,3856144,120997341
"South","Male","45-49",45,2015,7,133,3856144,120997341
"South","Male","45-49",45,2015,8,106,3856144,120997341
"South","Male","45-49",45,2015,9,100,3856144,120997341
"South","Male","45-49",45,2015,10,109,3856144,120997341
"South","Male","45-49",45,2015,11,123,3856144,120997341
"South","Male","45-49",45,2015,12,118,3856144,120997341
"South","Male","45-49",45,2016,1,123,3910702,122351760
"South","Male","45-49",45,2016,2,109,3910702,122351760
"South","Male","45-49",45,2016,3,147,3910702,122351760
"South","Male","45-49",45,2016,4,122,3910702,122351760
"South","Male","45-49",45,2016,5,157,3910702,122351760
"South","Male","45-49",45,2016,6,163,3910702,122351760
"South","Male","45-49",45,2016,7,159,3910702,122351760
"South","Male","45-49",45,2016,8,153,3910702,122351760
"South","Male","45-49",45,2016,9,146,3910702,122351760
"South","Male","45-49",45,2016,10,158,3910702,122351760
"South","Male","45-49",45,2016,11,144,3910702,122351760
"South","Male","45-49",45,2016,12,146,3910702,122351760
"South","Male","45-49",45,2017,1,163,3942294,123542189
"South","Male","45-49",45,2017,2,164,3942294,123542189
"South","Male","45-49",45,2017,3,173,3942294,123542189
"South","Male","45-49",45,2017,4,145,3942294,123542189
"South","Male","45-49",45,2017,5,178,3942294,123542189
"South","Male","45-49",45,2017,6,169,3942294,123542189
"South","Male","45-49",45,2017,7,161,3942294,123542189
"South","Male","45-49",45,2017,8,164,3942294,123542189
"South","Male","45-49",45,2017,9,148,3942294,123542189
"South","Male","45-49",45,2017,10,142,3942294,123542189
"South","Male","45-49",45,2017,11,171,3942294,123542189
"South","Male","45-49",45,2017,12,206,3942294,123542189
"South","Male","45-49",45,2018,1,162,3936134,124569433
"South","Male","45-49",45,2018,2,142,3936134,124569433
"South","Male","45-49",45,2018,3,154,3936134,124569433
"South","Male","45-49",45,2018,4,148,3936134,124569433
"South","Male","45-49",45,2018,5,155,3936134,124569433
"South","Male","45-49",45,2018,6,138,3936134,124569433
"South","Male","45-49",45,2018,7,138,3936134,124569433
"South","Male","45-49",45,2018,8,169,3936134,124569433
"South","Male","45-49",45,2018,9,132,3936134,124569433
"South","Male","45-49",45,2018,10,165,3936134,124569433
"South","Male","45-49",45,2018,11,158,3936134,124569433
"South","Male","45-49",45,2018,12,161,3936134,124569433
"South","Male","45-49",45,2019,1,135,3899502,125580448
"South","Male","45-49",45,2019,2,144,3899502,125580448
"South","Male","45-49",45,2019,3,153,3899502,125580448
"South","Male","45-49",45,2019,4,163,3899502,125580448
"South","Male","45-49",45,2019,5,180,3899502,125580448
"South","Male","45-49",45,2019,6,191,3899502,125580448
"South","Male","45-49",45,2019,7,174,3899502,125580448
"South","Male","45-49",45,2019,8,163,3899502,125580448
"South","Male","45-49",45,2019,9,156,3899502,125580448
"South","Male","45-49",45,2019,10,163,3899502,125580448
"South","Male","45-49",45,2019,11,162,3899502,125580448
"South","Male","45-49",45,2019,12,171,3899502,125580448
"South","Male","50-54",50,2011,1,108,4010635,116006522
"South","Male","50-54",50,2011,2,102,4010635,116006522
"South","Male","50-54",50,2011,3,118,4010635,116006522
"South","Male","50-54",50,2011,4,118,4010635,116006522
"South","Male","50-54",50,2011,5,98,4010635,116006522
"South","Male","50-54",50,2011,6,101,4010635,116006522
"South","Male","50-54",50,2011,7,109,4010635,116006522
"South","Male","50-54",50,2011,8,114,4010635,116006522
"South","Male","50-54",50,2011,9,106,4010635,116006522
"South","Male","50-54",50,2011,10,110,4010635,116006522
"South","Male","50-54",50,2011,11,104,4010635,116006522
"South","Male","50-54",50,2011,12,116,4010635,116006522
"South","Male","50-54",50,2012,1,113,4034585,117241208
"South","Male","50-54",50,2012,2,102,4034585,117241208
"South","Male","50-54",50,2012,3,104,4034585,117241208
"South","Male","50-54",50,2012,4,114,4034585,117241208
"South","Male","50-54",50,2012,5,101,4034585,117241208
"South","Male","50-54",50,2012,6,120,4034585,117241208
"South","Male","50-54",50,2012,7,108,4034585,117241208
"South","Male","50-54",50,2012,8,101,4034585,117241208
"South","Male","50-54",50,2012,9,119,4034585,117241208
"South","Male","50-54",50,2012,10,95,4034585,117241208
"South","Male","50-54",50,2012,11,99,4034585,117241208
"South","Male","50-54",50,2012,12,110,4034585,117241208
"South","Male","50-54",50,2013,1,94,4055130,118364400
"South","Male","50-54",50,2013,2,100,4055130,118364400
"South","Male","50-54",50,2013,3,134,4055130,118364400
"South","Male","50-54",50,2013,4,117,4055130,118364400
"South","Male","50-54",50,2013,5,121,4055130,118364400
"South","Male","50-54",50,2013,6,108,4055130,118364400
"South","Male","50-54",50,2013,7,122,4055130,118364400
"South","Male","50-54",50,2013,8,93,4055130,118364400
"South","Male","50-54",50,2013,9,118,4055130,118364400
"South","Male","50-54",50,2013,10,95,4055130,118364400
"South","Male","50-54",50,2013,11,118,4055130,118364400
"South","Male","50-54",50,2013,12,115,4055130,118364400
"South","Male","50-54",50,2014,1,123,4076857,119624037
"South","Male","50-54",50,2014,2,131,4076857,119624037
"South","Male","50-54",50,2014,3,133,4076857,119624037
"South","Male","50-54",50,2014,4,111,4076857,119624037
"South","Male","50-54",50,2014,5,99,4076857,119624037
"South","Male","50-54",50,2014,6,105,4076857,119624037
"South","Male","50-54",50,2014,7,117,4076857,119624037
"South","Male","50-54",50,2014,8,110,4076857,119624037
"South","Male","50-54",50,2014,9,108,4076857,119624037
"South","Male","50-54",50,2014,10,104,4076857,119624037
"South","Male","50-54",50,2014,11,109,4076857,119624037
"South","Male","50-54",50,2014,12,120,4076857,119624037
"South","Male","50-54",50,2015,1,127,4060856,120997341
"South","Male","50-54",50,2015,2,135,4060856,120997341
"South","Male","50-54",50,2015,3,121,4060856,120997341
"South","Male","50-54",50,2015,4,100,4060856,120997341
"South","Male","50-54",50,2015,5,112,4060856,120997341
"South","Male","50-54",50,2015,6,111,4060856,120997341
"South","Male","50-54",50,2015,7,116,4060856,120997341
"South","Male","50-54",50,2015,8,130,4060856,120997341
"South","Male","50-54",50,2015,9,138,4060856,120997341
"South","Male","50-54",50,2015,10,117,4060856,120997341
"South","Male","50-54",50,2015,11,105,4060856,120997341
"South","Male","50-54",50,2015,12,122,4060856,120997341
"South","Male","50-54",50,2016,1,118,4008931,122351760
"South","Male","50-54",50,2016,2,140,4008931,122351760
"South","Male","50-54",50,2016,3,154,4008931,122351760
"South","Male","50-54",50,2016,4,137,4008931,122351760
"South","Male","50-54",50,2016,5,164,4008931,122351760
"South","Male","50-54",50,2016,6,158,4008931,122351760
"South","Male","50-54",50,2016,7,157,4008931,122351760
"South","Male","50-54",50,2016,8,169,4008931,122351760
"South","Male","50-54",50,2016,9,165,4008931,122351760
"South","Male","50-54",50,2016,10,134,4008931,122351760
"South","Male","50-54",50,2016,11,154,4008931,122351760
"South","Male","50-54",50,2016,12,155,4008931,122351760
"South","Male","50-54",50,2017,1,157,3945416,123542189
"South","Male","50-54",50,2017,2,152,3945416,123542189
"South","Male","50-54",50,2017,3,149,3945416,123542189
"South","Male","50-54",50,2017,4,209,3945416,123542189
"South","Male","50-54",50,2017,5,163,3945416,123542189
"South","Male","50-54",50,2017,6,168,3945416,123542189
"South","Male","50-54",50,2017,7,154,3945416,123542189
"South","Male","50-54",50,2017,8,172,3945416,123542189
"South","Male","50-54",50,2017,9,150,3945416,123542189
"South","Male","50-54",50,2017,10,134,3945416,123542189
"South","Male","50-54",50,2017,11,132,3945416,123542189
"South","Male","50-54",50,2017,12,171,3945416,123542189
"South","Male","50-54",50,2018,1,144,3878132,124569433
"South","Male","50-54",50,2018,2,159,3878132,124569433
"South","Male","50-54",50,2018,3,175,3878132,124569433
"South","Male","50-54",50,2018,4,154,3878132,124569433
"South","Male","50-54",50,2018,5,171,3878132,124569433
"South","Male","50-54",50,2018,6,143,3878132,124569433
"South","Male","50-54",50,2018,7,157,3878132,124569433
"South","Male","50-54",50,2018,8,137,3878132,124569433
"South","Male","50-54",50,2018,9,165,3878132,124569433
"South","Male","50-54",50,2018,10,153,3878132,124569433
"South","Male","50-54",50,2018,11,161,3878132,124569433
"South","Male","50-54",50,2018,12,140,3878132,124569433
"South","Male","50-54",50,2019,1,198,3824078,125580448
"South","Male","50-54",50,2019,2,141,3824078,125580448
"South","Male","50-54",50,2019,3,148,3824078,125580448
"South","Male","50-54",50,2019,4,166,3824078,125580448
"South","Male","50-54",50,2019,5,156,3824078,125580448
"South","Male","50-54",50,2019,6,149,3824078,125580448
"South","Male","50-54",50,2019,7,173,3824078,125580448
"South","Male","50-54",50,2019,8,165,3824078,125580448
"South","Male","50-54",50,2019,9,146,3824078,125580448
"South","Male","50-54",50,2019,10,159,3824078,125580448
"South","Male","50-54",50,2019,11,164,3824078,125580448
"South","Male","50-54",50,2019,12,170,3824078,125580448
"West","Female","15-19",15,2011,1,6,2489768,72788329
"West","Female","15-19",15,2011,2,4,2489768,72788329
"West","Female","15-19",15,2011,3,4,2489768,72788329
"West","Female","15-19",15,2011,4,3,2489768,72788329
"West","Female","15-19",15,2011,5,4,2489768,72788329
"West","Female","15-19",15,2011,6,4,2489768,72788329
"West","Female","15-19",15,2011,7,7,2489768,72788329
"West","Female","15-19",15,2011,8,6,2489768,72788329
"West","Female","15-19",15,2011,9,4,2489768,72788329
"West","Female","15-19",15,2011,10,3,2489768,72788329
"West","Female","15-19",15,2011,11,6,2489768,72788329
"West","Female","15-19",15,2011,12,5,2489768,72788329
"West","Female","15-19",15,2012,1,3,2459754,73477823
"West","Female","15-19",15,2012,2,6,2459754,73477823
"West","Female","15-19",15,2012,3,4,2459754,73477823
"West","Female","15-19",15,2012,4,3,2459754,73477823
"West","Female","15-19",15,2012,5,6,2459754,73477823
"West","Female","15-19",15,2012,6,6,2459754,73477823
"West","Female","15-19",15,2012,7,4,2459754,73477823
"West","Female","15-19",15,2012,8,3,2459754,73477823
"West","Female","15-19",15,2012,9,7,2459754,73477823
"West","Female","15-19",15,2012,10,2,2459754,73477823
"West","Female","15-19",15,2012,11,5,2459754,73477823
"West","Female","15-19",15,2012,12,2,2459754,73477823
"West","Female","15-19",15,2013,1,5,2440298,74167130
"West","Female","15-19",15,2013,2,4,2440298,74167130
"West","Female","15-19",15,2013,3,6,2440298,74167130
"West","Female","15-19",15,2013,4,1,2440298,74167130
"West","Female","15-19",15,2013,5,3,2440298,74167130
"West","Female","15-19",15,2013,6,5,2440298,74167130
"West","Female","15-19",15,2013,7,6,2440298,74167130
"West","Female","15-19",15,2013,8,6,2440298,74167130
"West","Female","15-19",15,2013,9,2,2440298,74167130
"West","Female","15-19",15,2013,10,4,2440298,74167130
"West","Female","15-19",15,2013,11,5,2440298,74167130
"West","Female","15-19",15,2013,12,6,2440298,74167130
"West","Female","15-19",15,2014,1,1,2426102,74925793
"West","Female","15-19",15,2014,2,3,2426102,74925793
"West","Female","15-19",15,2014,3,7,2426102,74925793
"West","Female","15-19",15,2014,4,4,2426102,74925793
"West","Female","15-19",15,2014,5,5,2426102,74925793
"West","Female","15-19",15,2014,6,4,2426102,74925793
"West","Female","15-19",15,2014,7,7,2426102,74925793
"West","Female","15-19",15,2014,8,6,2426102,74925793
"West","Female","15-19",15,2014,9,3,2426102,74925793
"West","Female","15-19",15,2014,10,5,2426102,74925793
"West","Female","15-19",15,2014,11,8,2426102,74925793
"West","Female","15-19",15,2014,12,5,2426102,74925793
"West","Female","15-19",15,2015,1,5,2428013,75742555
"West","Female","15-19",15,2015,2,8,2428013,75742555
"West","Female","15-19",15,2015,3,4,2428013,75742555
"West","Female","15-19",15,2015,4,7,2428013,75742555
"West","Female","15-19",15,2015,5,4,2428013,75742555
"West","Female","15-19",15,2015,6,4,2428013,75742555
"West","Female","15-19",15,2015,7,7,2428013,75742555
"West","Female","15-19",15,2015,8,10,2428013,75742555
"West","Female","15-19",15,2015,9,3,2428013,75742555
"West","Female","15-19",15,2015,10,3,2428013,75742555
"West","Female","15-19",15,2015,11,4,2428013,75742555
"West","Female","15-19",15,2015,12,3,2428013,75742555
"West","Female","15-19",15,2016,2,7,2434517,76559681
"West","Female","15-19",15,2016,3,4,2434517,76559681
"West","Female","15-19",15,2016,4,2,2434517,76559681
"West","Female","15-19",15,2016,5,5,2434517,76559681
"West","Female","15-19",15,2016,6,5,2434517,76559681
"West","Female","15-19",15,2016,7,7,2434517,76559681
"West","Female","15-19",15,2016,8,14,2434517,76559681
"West","Female","15-19",15,2016,9,5,2434517,76559681
"West","Female","15-19",15,2016,10,5,2434517,76559681
"West","Female","15-19",15,2016,11,3,2434517,76559681
"West","Female","15-19",15,2016,12,5,2434517,76559681
"West","Female","15-19",15,2017,1,2,2429846,77257329
"West","Female","15-19",15,2017,2,4,2429846,77257329
"West","Female","15-19",15,2017,3,4,2429846,77257329
"West","Female","15-19",15,2017,4,3,2429846,77257329
"West","Female","15-19",15,2017,5,8,2429846,77257329
"West","Female","15-19",15,2017,6,8,2429846,77257329
"West","Female","15-19",15,2017,7,4,2429846,77257329
"West","Female","15-19",15,2017,8,4,2429846,77257329
"West","Female","15-19",15,2017,9,2,2429846,77257329
"West","Female","15-19",15,2017,10,5,2429846,77257329
"West","Female","15-19",15,2017,11,9,2429846,77257329
"West","Female","15-19",15,2017,12,6,2429846,77257329
"West","Female","15-19",15,2018,1,6,2433811,77834820
"West","Female","15-19",15,2018,2,5,2433811,77834820
"West","Female","15-19",15,2018,3,4,2433811,77834820
"West","Female","15-19",15,2018,4,8,2433811,77834820
"West","Female","15-19",15,2018,5,6,2433811,77834820
"West","Female","15-19",15,2018,6,5,2433811,77834820
"West","Female","15-19",15,2018,7,7,2433811,77834820
"West","Female","15-19",15,2018,8,10,2433811,77834820
"West","Female","15-19",15,2018,9,7,2433811,77834820
"West","Female","15-19",15,2018,10,7,2433811,77834820
"West","Female","15-19",15,2018,11,5,2433811,77834820
"West","Female","15-19",15,2018,12,5,2433811,77834820
"West","Female","15-19",15,2019,1,7,2440879,78347268
"West","Female","15-19",15,2019,2,7,2440879,78347268
"West","Female","15-19",15,2019,3,5,2440879,78347268
"West","Female","15-19",15,2019,4,3,2440879,78347268
"West","Female","15-19",15,2019,5,4,2440879,78347268
"West","Female","15-19",15,2019,6,4,2440879,78347268
"West","Female","15-19",15,2019,7,8,2440879,78347268
"West","Female","15-19",15,2019,8,10,2440879,78347268
"West","Female","15-19",15,2019,9,5,2440879,78347268
"West","Female","15-19",15,2019,10,7,2440879,78347268
"West","Female","15-19",15,2019,11,10,2440879,78347268
"West","Female","15-19",15,2019,12,9,2440879,78347268
"West","Female","20-24",20,2011,1,15,2588806,72788329
"West","Female","20-24",20,2011,2,15,2588806,72788329
"West","Female","20-24",20,2011,3,15,2588806,72788329
"West","Female","20-24",20,2011,4,11,2588806,72788329
"West","Female","20-24",20,2011,5,19,2588806,72788329
"West","Female","20-24",20,2011,6,14,2588806,72788329
"West","Female","20-24",20,2011,7,15,2588806,72788329
"West","Female","20-24",20,2011,8,19,2588806,72788329
"West","Female","20-24",20,2011,9,16,2588806,72788329
"West","Female","20-24",20,2011,10,14,2588806,72788329
"West","Female","20-24",20,2011,11,22,2588806,72788329
"West","Female","20-24",20,2011,12,20,2588806,72788329
"West","Female","20-24",20,2012,1,22,2640507,73477823
"West","Female","20-24",20,2012,2,10,2640507,73477823
"West","Female","20-24",20,2012,3,15,2640507,73477823
"West","Female","20-24",20,2012,4,16,2640507,73477823
"West","Female","20-24",20,2012,5,18,2640507,73477823
"West","Female","20-24",20,2012,6,17,2640507,73477823
"West","Female","20-24",20,2012,7,11,2640507,73477823
"West","Female","20-24",20,2012,8,13,2640507,73477823
"West","Female","20-24",20,2012,9,16,2640507,73477823
"West","Female","20-24",20,2012,10,14,2640507,73477823
"West","Female","20-24",20,2012,11,8,2640507,73477823
"West","Female","20-24",20,2012,12,13,2640507,73477823
"West","Female","20-24",20,2013,1,17,2659133,74167130
"West","Female","20-24",20,2013,2,14,2659133,74167130
"West","Female","20-24",20,2013,3,11,2659133,74167130
"West","Female","20-24",20,2013,4,17,2659133,74167130
"West","Female","20-24",20,2013,5,26,2659133,74167130
"West","Female","20-24",20,2013,6,17,2659133,74167130
"West","Female","20-24",20,2013,7,16,2659133,74167130
"West","Female","20-24",20,2013,8,15,2659133,74167130
"West","Female","20-24",20,2013,9,16,2659133,74167130
"West","Female","20-24",20,2013,10,14,2659133,74167130
"West","Female","20-24",20,2013,11,11,2659133,74167130
"West","Female","20-24",20,2013,12,22,2659133,74167130
"West","Female","20-24",20,2014,1,17,2659992,74925793
"West","Female","20-24",20,2014,2,12,2659992,74925793
"West","Female","20-24",20,2014,3,18,2659992,74925793
"West","Female","20-24",20,2014,4,13,2659992,74925793
"West","Female","20-24",20,2014,5,13,2659992,74925793
"West","Female","20-24",20,2014,6,14,2659992,74925793
"West","Female","20-24",20,2014,7,15,2659992,74925793
"West","Female","20-24",20,2014,8,10,2659992,74925793
"West","Female","20-24",20,2014,9,18,2659992,74925793
"West","Female","20-24",20,2014,10,18,2659992,74925793
"West","Female","20-24",20,2014,11,20,2659992,74925793
"West","Female","20-24",20,2014,12,18,2659992,74925793
"West","Female","20-24",20,2015,1,18,2628320,75742555
"West","Female","20-24",20,2015,2,16,2628320,75742555
"West","Female","20-24",20,2015,3,18,2628320,75742555
"West","Female","20-24",20,2015,4,11,2628320,75742555
"West","Female","20-24",20,2015,5,13,2628320,75742555
"West","Female","20-24",20,2015,6,13,2628320,75742555
"West","Female","20-24",20,2015,7,10,2628320,75742555
"West","Female","20-24",20,2015,8,22,2628320,75742555
"West","Female","20-24",20,2015,9,10,2628320,75742555
"West","Female","20-24",20,2015,10,16,2628320,75742555
"West","Female","20-24",20,2015,11,20,2628320,75742555
"West","Female","20-24",20,2015,12,14,2628320,75742555
"West","Female","20-24",20,2016,1,13,2587671,76559681
"West","Female","20-24",20,2016,2,16,2587671,76559681
"West","Female","20-24",20,2016,3,16,2587671,76559681
"West","Female","20-24",20,2016,4,21,2587671,76559681
"West","Female","20-24",20,2016,5,11,2587671,76559681
"West","Female","20-24",20,2016,6,15,2587671,76559681
"West","Female","20-24",20,2016,7,14,2587671,76559681
"West","Female","20-24",20,2016,8,27,2587671,76559681
"West","Female","20-24",20,2016,9,10,2587671,76559681
"West","Female","20-24",20,2016,10,12,2587671,76559681
"West","Female","20-24",20,2016,11,12,2587671,76559681
"West","Female","20-24",20,2016,12,15,2587671,76559681
"West","Female","20-24",20,2017,1,26,2557398,77257329
"West","Female","20-24",20,2017,2,11,2557398,77257329
"West","Female","20-24",20,2017,3,24,2557398,77257329
"West","Female","20-24",20,2017,4,21,2557398,77257329
"West","Female","20-24",20,2017,5,19,2557398,77257329
"West","Female","20-24",20,2017,6,18,2557398,77257329
"West","Female","20-24",20,2017,7,20,2557398,77257329
"West","Female","20-24",20,2017,8,13,2557398,77257329
"West","Female","20-24",20,2017,9,8,2557398,77257329
"West","Female","20-24",20,2017,10,16,2557398,77257329
"West","Female","20-24",20,2017,11,13,2557398,77257329
"West","Female","20-24",20,2017,12,21,2557398,77257329
"West","Female","20-24",20,2018,1,18,2537909,77834820
"West","Female","20-24",20,2018,2,9,2537909,77834820
"West","Female","20-24",20,2018,3,18,2537909,77834820
"West","Female","20-24",20,2018,4,19,2537909,77834820
"West","Female","20-24",20,2018,5,17,2537909,77834820
"West","Female","20-24",20,2018,6,22,2537909,77834820
"West","Female","20-24",20,2018,7,21,2537909,77834820
"West","Female","20-24",20,2018,8,21,2537909,77834820
"West","Female","20-24",20,2018,9,16,2537909,77834820
"West","Female","20-24",20,2018,10,19,2537909,77834820
"West","Female","20-24",20,2018,11,10,2537909,77834820
"West","Female","20-24",20,2018,12,13,2537909,77834820
"West","Female","20-24",20,2019,1,12,2519086,78347268
"West","Female","20-24",20,2019,2,19,2519086,78347268
"West","Female","20-24",20,2019,3,22,2519086,78347268
"West","Female","20-24",20,2019,4,15,2519086,78347268
"West","Female","20-24",20,2019,5,21,2519086,78347268
"West","Female","20-24",20,2019,6,19,2519086,78347268
"West","Female","20-24",20,2019,7,16,2519086,78347268
"West","Female","20-24",20,2019,8,25,2519086,78347268
"West","Female","20-24",20,2019,9,30,2519086,78347268
"West","Female","20-24",20,2019,10,25,2519086,78347268
"West","Female","20-24",20,2019,11,20,2519086,78347268
"West","Female","20-24",20,2019,12,21,2519086,78347268
"West","Female","25-29",25,2011,1,15,2565872,72788329
"West","Female","25-29",25,2011,2,20,2565872,72788329
"West","Female","25-29",25,2011,3,20,2565872,72788329
"West","Female","25-29",25,2011,4,26,2565872,72788329
"West","Female","25-29",25,2011,5,22,2565872,72788329
"West","Female","25-29",25,2011,6,23,2565872,72788329
"West","Female","25-29",25,2011,7,16,2565872,72788329
"West","Female","25-29",25,2011,8,22,2565872,72788329
"West","Female","25-29",25,2011,9,19,2565872,72788329
"West","Female","25-29",25,2011,10,36,2565872,72788329
"West","Female","25-29",25,2011,11,22,2565872,72788329
"West","Female","25-29",25,2011,12,19,2565872,72788329
"West","Female","25-29",25,2012,1,25,2569715,73477823
"West","Female","25-29",25,2012,2,26,2569715,73477823
"West","Female","25-29",25,2012,3,18,2569715,73477823
"West","Female","25-29",25,2012,4,23,2569715,73477823
"West","Female","25-29",25,2012,5,16,2569715,73477823
"West","Female","25-29",25,2012,6,21,2569715,73477823
"West","Female","25-29",25,2012,7,16,2569715,73477823
"West","Female","25-29",25,2012,8,18,2569715,73477823
"West","Female","25-29",25,2012,9,21,2569715,73477823
"West","Female","25-29",25,2012,10,30,2569715,73477823
"West","Female","25-29",25,2012,11,22,2569715,73477823
"West","Female","25-29",25,2012,12,23,2569715,73477823
"West","Female","25-29",25,2013,1,24,2594705,74167130
"West","Female","25-29",25,2013,2,18,2594705,74167130
"West","Female","25-29",25,2013,3,28,2594705,74167130
"West","Female","25-29",25,2013,4,17,2594705,74167130
"West","Female","25-29",25,2013,5,17,2594705,74167130
"West","Female","25-29",25,2013,6,25,2594705,74167130
"West","Female","25-29",25,2013,7,24,2594705,74167130
"West","Female","25-29",25,2013,8,23,2594705,74167130
"West","Female","25-29",25,2013,9,23,2594705,74167130
"West","Female","25-29",25,2013,10,10,2594705,74167130
"West","Female","25-29",25,2013,11,18,2594705,74167130
"West","Female","25-29",25,2013,12,18,2594705,74167130
"West","Female","25-29",25,2014,1,32,2649941,74925793
"West","Female","25-29",25,2014,2,23,2649941,74925793
"West","Female","25-29",25,2014,3,14,2649941,74925793
"West","Female","25-29",25,2014,4,19,2649941,74925793
"West","Female","25-29",25,2014,5,20,2649941,74925793
"West","Female","25-29",25,2014,6,21,2649941,74925793
"West","Female","25-29",25,2014,7,27,2649941,74925793
"West","Female","25-29",25,2014,8,23,2649941,74925793
"West","Female","25-29",25,2014,9,22,2649941,74925793
"West","Female","25-29",25,2014,10,18,2649941,74925793
"West","Female","25-29",25,2014,11,15,2649941,74925793
"West","Female","25-29",25,2014,12,23,2649941,74925793
"West","Female","25-29",25,2015,1,35,2723463,75742555
"West","Female","25-29",25,2015,2,24,2723463,75742555
"West","Female","25-29",25,2015,3,25,2723463,75742555
"West","Female","25-29",25,2015,4,16,2723463,75742555
"West","Female","25-29",25,2015,5,18,2723463,75742555
"West","Female","25-29",25,2015,6,22,2723463,75742555
"West","Female","25-29",25,2015,7,24,2723463,75742555
"West","Female","25-29",25,2015,8,28,2723463,75742555
"West","Female","25-29",25,2015,9,25,2723463,75742555
"West","Female","25-29",25,2015,10,18,2723463,75742555
"West","Female","25-29",25,2015,11,28,2723463,75742555
"West","Female","25-29",25,2015,12,24,2723463,75742555
"West","Female","25-29",25,2016,1,17,2809207,76559681
"West","Female","25-29",25,2016,2,21,2809207,76559681
"West","Female","25-29",25,2016,3,32,2809207,76559681
"West","Female","25-29",25,2016,4,20,2809207,76559681
"West","Female","25-29",25,2016,5,24,2809207,76559681
"West","Female","25-29",25,2016,6,20,2809207,76559681
"West","Female","25-29",25,2016,7,32,2809207,76559681
"West","Female","25-29",25,2016,8,26,2809207,76559681
"West","Female","25-29",25,2016,9,31,2809207,76559681
"West","Female","25-29",25,2016,10,24,2809207,76559681
"West","Female","25-29",25,2016,11,14,2809207,76559681
