"Region","Sex","Age","Age.Group.Code","Year","Deaths","n_months","Population","Rate","socio_score","rate_health_care_coverage_ccf","rate_alochol_consum_ccf","Total_Population"
"Northeast","Female",15,"15-19",2013,45,12,1823222,2.4681580191551e-05,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",15,"15-19",2014,50,12,1797335,2.78189653014046e-05,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",15,"15-19",2015,57,12,1779753,3.20269160945367e-05,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",15,"15-19",2016,67,12,1763607,3.79903232409488e-05,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",15,"15-19",2017,61,12,1745687,3.49432630248149e-05,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",15,"15-19",2018,46,12,1731436,2.65675427795194e-05,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",15,"15-19",2019,49,12,1718143,2.85191628403457e-05,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",20,"20-24",2005,118,12,1758828,6.7090130473247e-05,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",20,"20-24",2006,98,12,1778406,5.51055270843666e-05,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",20,"20-24",2007,110,12,1800783,6.10845393364997e-05,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",20,"20-24",2008,120,12,1821887,6.58657754295409e-05,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",20,"20-24",2009,114,12,1858289,6.13467549988188e-05,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",20,"20-24",2010,119,12,1891291,6.29199842858661e-05,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",20,"20-24",2011,152,12,1907696,7.96772651407771e-05,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",20,"20-24",2012,177,12,1915837,9.23878179615489e-05,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",20,"20-24",2013,170,12,1921854,8.8456251099199e-05,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",20,"20-24",2014,189,12,1922362,9.83165501606877e-05,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",20,"20-24",2015,237,12,1901224,0.00012465653705192,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",20,"20-24",2016,329,12,1876117,0.000175362197560173,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",20,"20-24",2017,337,12,1851640,0.00018200082089391,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",20,"20-24",2018,312,12,1822443,0.000171198770002683,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",20,"20-24",2019,251,12,1794831,0.000139846035643467,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",25,"25-29",2005,107,12,1721581,6.21521729154771e-05,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",25,"25-29",2006,134,12,1744733,7.68025824008602e-05,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",25,"25-29",2007,150,12,1760604,8.51980343109524e-05,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",25,"25-29",2008,138,12,1790084,7.70913543721971e-05,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",25,"25-29",2009,131,12,1806981,7.24966117518668e-05,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",25,"25-29",2010,176,12,1822700,9.65600482800241e-05,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",25,"25-29",2011,213,12,1846139,0.000115375927814753,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",25,"25-29",2012,220,12,1863071,0.000118084603324296,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",25,"25-29",2013,263,12,1881954,0.000139748367919726,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",25,"25-29",2014,317,12,1903874,0.000166502615194073,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",25,"25-29",2015,354,12,1919999,0.000184375096028696,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",25,"25-29",2016,540,12,1929319,0.000279891505759286,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",25,"25-29",2017,561,12,1938067,0.000289463676952345,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",25,"25-29",2018,500,12,1938786,0.000257893341503394,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",25,"25-29",2019,488,12,1929884,0.000252864939032605,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",30,"30-34",2005,140,12,1760362,7.95290968562148e-05,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",30,"30-34",2006,147,12,1698282,8.65580627952248e-05,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",30,"30-34",2007,157,12,1677059,9.36162651403439e-05,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",30,"30-34",2008,143,12,1682865,8.49741363686333e-05,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",30,"30-34",2009,137,12,1707179,8.02493470221928e-05,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",30,"30-34",2010,163,12,1732935,9.40600772677567e-05,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",30,"30-34",2011,240,12,1766931,0.000135828733549867,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",30,"30-34",2012,261,12,1793624,0.000145515448053773,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",30,"30-34",2013,284,12,1817492,0.000156259284772643,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",30,"30-34",2014,292,12,1828698,0.000159676447395907,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",30,"30-34",2015,380,12,1833995,0.000207197947649803,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",30,"30-34",2016,578,12,1847602,0.000312837938040769,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",30,"30-34",2017,592,12,1857985,0.0003186247467014,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",30,"30-34",2018,620,12,1872511,0.000331106199109111,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",30,"30-34",2019,629,12,1891074,0.000332615222883927,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",35,"35-39",2005,231,12,2000330,0.000115480945643969,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",35,"35-39",2006,227,12,1974652,0.000114956964568947,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",35,"35-39",2007,229,12,1934857,0.000118354999878544,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",35,"35-39",2008,215,12,1886900,0.000113943505220202,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",35,"35-39",2009,178,12,1832098,9.71563748227442e-05,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",35,"35-39",2010,240,12,1770931,0.000135521937331268,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",35,"35-39",2011,225,12,1712164,0.000131412645050357,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",35,"35-39",2012,236,12,1690125,0.000139634642408106,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",35,"35-39",2013,263,12,1689147,0.000155699888760422,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",35,"35-39",2014,299,12,1702800,0.00017559314070942,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",35,"35-39",2015,348,12,1724288,0.000201822433375399,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",35,"35-39",2016,521,12,1746539,0.00029830424628365,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",35,"35-39",2017,571,12,1768547,0.00032286391031734,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",35,"35-39",2018,558,12,1787145,0.000312229841451029,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",35,"35-39",2019,601,12,1794110,0.000334985034362442,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",40,"40-44",2005,308,12,2211862,0.000139249193665789,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",40,"40-44",2006,346,12,2166590,0.000159697958543148,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",40,"40-44",2007,288,12,2114984,0.00013617124290302,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",40,"40-44",2008,327,12,2063660,0.000158456334861363,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",40,"40-44",2009,275,12,2008600,0.000136911281489595,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",40,"40-44",2010,277,12,1977095,0.000140104547328277,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",40,"40-44",2011,336,12,1959847,0.000171441954397461,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",40,"40-44",2012,315,12,1924452,0.000163682960136184,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",40,"40-44",2013,346,12,1876441,0.000184391622225266,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",40,"40-44",2014,360,12,1819314,0.000197876782127769,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",40,"40-44",2015,349,12,1755837,0.00019876560295745,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",40,"40-44",2016,421,12,1691898,0.000248832967472034,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",40,"40-44",2017,510,12,1665176,0.000306273931404248,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",40,"40-44",2018,466,12,1660531,0.000280633122778196,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",40,"40-44",2019,408,12,1669442,0.000244393036715262,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",45,"45-49",2005,299,12,2193903,0.000136286791166246,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",45,"45-49",2006,376,12,2214265,0.00016980804013973,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",45,"45-49",2007,409,12,2211236,0.000184964427134869,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",45,"45-49",2008,404,12,2205291,0.000183195777790777,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",45,"45-49",2009,345,12,2202756,0.00015662197719584,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",45,"45-49",2010,391,12,2180900,0.000179283781924893,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",45,"45-49",2011,439,12,2138581,0.000205276302370591,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",45,"45-49",2012,417,12,2091867,0.00019934345730393,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",45,"45-49",2013,422,12,2037388,0.000207127950100815,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",45,"45-49",2014,434,12,1981867,0.000218985431413914,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",45,"45-49",2015,467,12,1947201,0.000239831429831846,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",45,"45-49",2016,564,12,1923311,0.000293244306303037,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",45,"45-49",2017,528,12,1884817,0.000280133296760375,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",45,"45-49",2018,504,12,1835282,0.000274617197793037,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",45,"45-49",2019,487,12,1776472,0.000274138854988989,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Female",50,"50-54",2005,213,12,1960801,0.000108629075566567,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Female",50,"50-54",2006,255,12,1998116,0.000127620218245587,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Female",50,"50-54",2007,319,12,2047161,0.000155825555488796,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Female",50,"50-54",2008,337,12,2092263,0.00016106961696498,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Female",50,"50-54",2009,314,12,2134627,0.000147098298672321,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Female",50,"50-54",2010,343,12,2165918,0.000158362412612112,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Female",50,"50-54",2011,383,12,2183774,0.000175384449123398,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Female",50,"50-54",2012,420,12,2178355,0.000192806039419654,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Female",50,"50-54",2013,503,12,2168490,0.000231958644033406,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Female",50,"50-54",2014,466,12,2158479,0.00021589276522959,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Female",50,"50-54",2015,536,12,2129158,0.000251742707680689,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Female",50,"50-54",2016,629,12,2080999,0.00030225867479994,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Female",50,"50-54",2017,651,12,2031758,0.000320412175072031,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Female",50,"50-54",2018,560,12,1974811,0.000283571440507471,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Female",50,"50-54",2019,598,12,1917578,0.000311851721285914,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Male",15,"15-19",2005,88,12,1990394,4.4212351926302e-05,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Male",15,"15-19",2006,95,12,2014809,4.71508713729192e-05,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Male",15,"15-19",2007,98,12,2025800,4.83759502418798e-05,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Male",15,"15-19",2008,117,12,2028880,5.76672844130752e-05,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Male",15,"15-19",2009,82,12,2015640,4.06818677938521e-05,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Male",15,"15-19",2010,86,12,1988841,4.32412646360368e-05,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Male",15,"15-19",2011,106,12,1963346,5.39894649236558e-05,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Male",15,"15-19",2012,89,12,1929290,4.61309600941279e-05,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Male",15,"15-19",2013,93,12,1894105,4.90997067216443e-05,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Male",15,"15-19",2014,93,12,1866117,4.98361035240556e-05,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Male",15,"15-19",2015,100,12,1845659,5.41811894829977e-05,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Male",15,"15-19",2016,117,12,1828572,6.39843550048891e-05,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Male",15,"15-19",2017,110,12,1808407,6.08270151575392e-05,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Male",15,"15-19",2018,70,12,1792346,3.90549592545189e-05,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Male",15,"15-19",2019,61,12,1776629,3.43346866453266e-05,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Male",20,"20-24",2005,314,12,1813981,0.000173099938753493,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Male",20,"20-24",2006,411,12,1835195,0.000223954402665657,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Male",20,"20-24",2007,368,12,1854633,0.000198422005863155,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Male",20,"20-24",2008,341,12,1875591,0.000181809360356282,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Male",20,"20-24",2009,321,12,1907466,0.000168286092648571,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Male",20,"20-24",2010,362,12,1940328,0.000186566394960027,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Male",20,"20-24",2011,467,12,1964788,0.000237684676412926,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Male",20,"20-24",2012,452,12,1982786,0.000227962069532466,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Male",20,"20-24",2013,512,12,1991911,0.000257039596648645,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Male",20,"20-24",2014,568,12,1987129,0.000285839520232456,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Male",20,"20-24",2015,683,12,1958089,0.000348809476995172,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Male",20,"20-24",2016,871,12,1925269,0.000452404313371274,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Male",20,"20-24",2017,862,12,1891358,0.000455757186106491,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Male",20,"20-24",2018,635,12,1855086,0.000342302189763709,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Male",20,"20-24",2019,539,12,1823647,0.000295561586206102,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Male",25,"25-29",2005,329,12,1699081,0.000193634088074671,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Male",25,"25-29",2006,464,12,1720857,0.000269633095602947,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Male",25,"25-29",2007,486,12,1742510,0.00027890801200567,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Male",25,"25-29",2008,437,12,1772507,0.000246543455117526,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Male",25,"25-29",2009,472,12,1790434,0.000263623233249592,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Male",25,"25-29",2010,472,12,1809867,0.000260792643879357,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Male",25,"25-29",2011,591,12,1844576,0.000320398834203633,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Male",25,"25-29",2012,642,12,1872424,0.000342871059119088,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Male",25,"25-29",2013,720,12,1901632,0.000378622151920035,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Male",25,"25-29",2014,819,12,1935062,0.000423242252703014,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Male",25,"25-29",2015,1140,12,1961350,0.000581232314477273,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Male",25,"25-29",2016,1528,12,1979790,0.000771799029189965,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Male",25,"25-29",2017,1700,12,1993968,0.000852571355207305,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Male",25,"25-29",2018,1481,12,1998854,0.000740924549767017,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Male",25,"25-29",2019,1293,12,1987830,0.000650458037156095,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Male",30,"30-34",2005,356,12,1711804,0.000207967734623824,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Male",30,"30-34",2006,440,12,1655234,0.000265823442486078,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Male",30,"30-34",2007,411,12,1636495,0.000251146505183334,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Male",30,"30-34",2008,416,12,1645588,0.000252797176449998,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Male",30,"30-34",2009,389,12,1668748,0.000233108893613655,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Male",30,"30-34",2010,423,12,1696382,0.000249354213850418,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Male",30,"30-34",2011,587,12,1732001,0.000338914353975546,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Male",30,"30-34",2012,647,12,1765810,0.000366404086509874,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Male",30,"30-34",2013,727,12,1794465,0.000405134678023812,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Male",30,"30-34",2014,881,12,1814185,0.000485617508688474,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Male",30,"30-34",2015,1159,12,1826660,0.000634491366756813,124.60635816588,-0.684680652872487,1.06210397477298,56034684
"Northeast","Male",30,"30-34",2016,1608,12,1851078,0.000868683005254236,124.60635816588,-0.907436288035029,1.90920956550674,56042330
"Northeast","Male",30,"30-34",2017,1835,12,1869447,0.000981573695322734,124.60635816588,-0.863494230134961,-2.71904656347905,56059240
"Northeast","Male",30,"30-34",2018,1644,12,1891884,0.000868975053438794,124.60635816588,-0.302997954803857,-0.0212361157716003,56046620
"Northeast","Male",30,"30-34",2019,1561,12,1921005,0.000812595490381337,124.60635816588,0.342030849435545,0.167758805783961,55982803
"Northeast","Male",35,"35-39",2005,462,12,1931823,0.000239152344702387,125.771120400338,0.0392163002208562,0.0263865683319368,54598185
"Northeast","Male",35,"35-39",2006,537,12,1905496,0.000281816387964079,125.771120400338,-0.116796849015725,-0.0811040006760612,54710026
"Northeast","Male",35,"35-39",2007,462,12,1870791,0.000246954363154409,125.771120400338,-0.151773272696795,1.16585153847028,54879379
"Northeast","Male",35,"35-39",2008,472,12,1825377,0.000258576721411522,125.771120400338,0.464069363482404,-1.40431278068639,55060196
"Northeast","Male",35,"35-39",2009,376,12,1772302,0.000212153459173437,125.771120400338,-0.559609904358339,1.68615866265262,55283679
"Northeast","Male",35,"35-39",2010,408,12,1713203,0.000238150411830939,125.872096176182,0.250399134917629,0.146314253686235,55380134
"Northeast","Male",35,"35-39",2011,471,12,1661709,0.000283443129934303,125.872096176182,-2.98179070807511,1.3280482825167,55604223
"Northeast","Male",35,"35-39",2012,561,12,1643277,0.000341391013201061,125.872096176182,2.47129862918953,-4.31312093356184,55775216
"Northeast","Male",35,"35-39",2013,562,12,1647987,0.000341022107577305,125.872096176182,0.655100850451618,1.46479695364015,55901806
"Northeast","Male",35,"35-39",2014,665,12,1661594,0.000400218103820789,125.872096176182,1.69914076014452,-0.142074217958772,56006011
"Northeast","Male",35,"35-39",2015,1004,12,1685645,0.000595617701236025,124.60635816588,-0.684680652872487,1.06210397477298,56034684
