Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,50-54 years,50-54,38,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,55-59 years,55-59,21,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Feb., 2004",2004/02,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,5-9 years,5-9,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,15-19 years,15-19,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,20-24 years,20-24,28,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,25-29 years,25-29,40,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,30-34 years,30-34,27,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,35-39 years,35-39,57,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,40-44 years,40-44,71,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,45-49 years,45-49,64,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,50-54 years,50-54,33,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,55-59 years,55-59,20,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,80-84 years,80-84,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,90-94 years,90-94,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Mar., 2004",2004/03,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,15-19 years,15-19,11,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,20-24 years,20-24,27,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,25-29 years,25-29,22,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,30-34 years,30-34,38,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,35-39 years,35-39,57,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,40-44 years,40-44,65,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,45-49 years,45-49,55,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,50-54 years,50-54,37,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,55-59 years,55-59,18,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,90-94 years,90-94,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Apr., 2004",2004/04,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,15-19 years,15-19,15,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,20-24 years,20-24,40,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,25-29 years,25-29,31,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,30-34 years,30-34,33,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,35-39 years,35-39,67,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,40-44 years,40-44,76,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,45-49 years,45-49,63,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,50-54 years,50-54,40,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,55-59 years,55-59,16,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"May, 2004",2004/05,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,15-19 years,15-19,11,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,20-24 years,20-24,38,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,25-29 years,25-29,29,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,30-34 years,30-34,34,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,35-39 years,35-39,48,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,40-44 years,40-44,73,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,45-49 years,45-49,64,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,50-54 years,50-54,32,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,55-59 years,55-59,18,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,60-64 years,60-64,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,85-89 years,85-89,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,90-94 years,90-94,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jun., 2004",2004/06,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,15-19 years,15-19,15,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,20-24 years,20-24,32,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,25-29 years,25-29,32,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,30-34 years,30-34,36,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,35-39 years,35-39,48,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,40-44 years,40-44,52,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,45-49 years,45-49,72,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,50-54 years,50-54,31,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,55-59 years,55-59,17,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Jul., 2004",2004/07,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,< 1 year,1,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,15-19 years,15-19,13,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,20-24 years,20-24,38,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,25-29 years,25-29,42,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,30-34 years,30-34,36,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,35-39 years,35-39,59,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,40-44 years,40-44,70,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,45-49 years,45-49,64,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,50-54 years,50-54,43,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,55-59 years,55-59,28,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,90-94 years,90-94,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Aug., 2004",2004/08,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,20-24 years,20-24,36,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,25-29 years,25-29,30,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,30-34 years,30-34,34,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,35-39 years,35-39,51,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,40-44 years,40-44,84,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,45-49 years,45-49,67,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,50-54 years,50-54,46,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,55-59 years,55-59,23,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,60-64 years,60-64,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2004,2004,"Sep., 2004",2004/09,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
