Notes,Census Division,Census Division Code,Year,Year Code,Month,Month Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,15-24 years,15-24,24,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,25-34 years,25-34,65,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,35-44 years,35-44,68,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,45-54 years,45-54,89,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,55-64 years,55-64,44,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,65-74 years,65-74,15,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Mar., 2013",2013/03,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,15-24 years,15-24,14,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,25-34 years,25-34,73,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,35-44 years,35-44,72,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,45-54 years,45-54,72,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,55-64 years,55-64,41,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Apr., 2013",2013/04,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,15-24 years,15-24,10,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,25-34 years,25-34,59,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,35-44 years,35-44,62,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,45-54 years,45-54,68,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,55-64 years,55-64,39,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"May, 2013",2013/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,15-24 years,15-24,25,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,25-34 years,25-34,46,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,35-44 years,35-44,69,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,45-54 years,45-54,81,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,55-64 years,55-64,39,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,65-74 years,65-74,10,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,85+ years,85+,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jun., 2013",2013/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,15-24 years,15-24,14,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,25-34 years,25-34,55,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,35-44 years,35-44,71,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,45-54 years,45-54,71,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,55-64 years,55-64,38,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Jul., 2013",2013/07,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,15-24 years,15-24,17,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,25-34 years,25-34,45,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,35-44 years,35-44,78,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,45-54 years,45-54,64,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,55-64 years,55-64,46,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,65-74 years,65-74,13,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Aug., 2013",2013/08,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,15-24 years,15-24,16,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,25-34 years,25-34,66,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,35-44 years,35-44,67,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,45-54 years,45-54,72,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,55-64 years,55-64,45,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Sep., 2013",2013/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,15-24 years,15-24,19,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,25-34 years,25-34,50,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,35-44 years,35-44,61,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,45-54 years,45-54,77,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,55-64 years,55-64,59,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Oct., 2013",2013/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,15-24 years,15-24,16,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,25-34 years,25-34,44,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,35-44 years,35-44,64,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,45-54 years,45-54,73,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,55-64 years,55-64,43,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,65-74 years,65-74,16,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Nov., 2013",2013/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,15-24 years,15-24,17,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,25-34 years,25-34,43,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,35-44 years,35-44,57,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,45-54 years,45-54,79,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,55-64 years,55-64,50,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2013,2013,"Dec., 2013",2013/12,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,15-24 years,15-24,21,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,25-34 years,25-34,60,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,35-44 years,35-44,85,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,45-54 years,45-54,90,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,55-64 years,55-64,48,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,65-74 years,65-74,15,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Jan., 2014",2014/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,15-24 years,15-24,24,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,25-34 years,25-34,71,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,35-44 years,35-44,72,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,45-54 years,45-54,86,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,55-64 years,55-64,53,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Feb., 2014",2014/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,< 1 year,1,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,15-24 years,15-24,19,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,25-34 years,25-34,49,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,35-44 years,35-44,78,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,45-54 years,45-54,92,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,55-64 years,55-64,56,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,65-74 years,65-74,11,Not Applicable,Not Applicable
,Division 6: East South Central,CENS-D6,2014,2014,"Mar., 2014",2014/03,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
