Notes,Census Division,Census Division Code,Year,Year Code,Month,Month Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,30-34 years,30-34,31,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,35-39 years,35-39,47,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,40-44 years,40-44,64,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,45-49 years,45-49,61,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,50-54 years,50-54,33,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,55-59 years,55-59,13,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,70-74 years,70-74,10,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Nov., 2000",2000/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,< 1 year,1,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,15-19 years,15-19,10,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,20-24 years,20-24,17,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,25-29 years,25-29,28,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,30-34 years,30-34,46,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,35-39 years,35-39,62,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,40-44 years,40-44,95,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,45-49 years,45-49,77,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,50-54 years,50-54,31,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,55-59 years,55-59,14,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,60-64 years ,60-64,13,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2000,2000,"Dec., 2000",2000/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,20-24 years,20-24,38,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,25-29 years,25-29,23,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,30-34 years,30-34,31,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,35-39 years,35-39,68,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,40-44 years,40-44,87,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,45-49 years,45-49,58,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,50-54 years,50-54,49,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,55-59 years,55-59,18,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jan., 2001",2001/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,< 1 year,1,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,15-19 years,15-19,12,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,20-24 years,20-24,22,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,25-29 years,25-29,23,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,30-34 years,30-34,31,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,35-39 years,35-39,78,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,40-44 years,40-44,77,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,45-49 years,45-49,59,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,50-54 years,50-54,37,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,55-59 years,55-59,15,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,60-64 years ,60-64,10,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Feb., 2001",2001/02,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,20-24 years,20-24,28,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,25-29 years,25-29,27,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,30-34 years,30-34,37,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,35-39 years,35-39,65,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,40-44 years,40-44,88,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,45-49 years,45-49,60,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,50-54 years,50-54,29,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,55-59 years,55-59,17,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,60-64 years ,60-64,16,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,100+ years,100+,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Mar., 2001",2001/03,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,15-19 years,15-19,14,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,20-24 years,20-24,28,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,25-29 years,25-29,42,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,30-34 years,30-34,35,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,35-39 years,35-39,87,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,40-44 years,40-44,69,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,45-49 years,45-49,60,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,50-54 years,50-54,33,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,55-59 years,55-59,14,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Apr., 2001",2001/04,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,15-19 years,15-19,11,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,20-24 years,20-24,24,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,25-29 years,25-29,27,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,30-34 years,30-34,39,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,35-39 years,35-39,66,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,40-44 years,40-44,68,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,45-49 years,45-49,64,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,50-54 years,50-54,45,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,55-59 years,55-59,26,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,60-64 years ,60-64,11,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,75-79 years,75-79,10,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"May, 2001",2001/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,5-9 years,9-May,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,20-24 years,20-24,24,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,25-29 years,25-29,33,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,30-34 years,30-34,46,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,35-39 years,35-39,70,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,40-44 years,40-44,80,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,45-49 years,45-49,65,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,50-54 years,50-54,40,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,55-59 years,55-59,13,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jun., 2001",2001/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,15-19 years,15-19,13,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,20-24 years,20-24,29,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,25-29 years,25-29,27,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,30-34 years,30-34,43,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,35-39 years,35-39,71,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,40-44 years,40-44,76,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,45-49 years,45-49,83,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,50-54 years,50-54,44,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,55-59 years,55-59,15,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,60-64 years ,60-64,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,100+ years,100+,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Jul., 2001",2001/07,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,< 1 year,1,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,15-19 years,15-19,13,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,20-24 years,20-24,34,Not Applicable,Not Applicable
,Division 5: South Atlantic,CENS-D5,2001,2001,"Aug., 2001",2001/08,25-29 years,25-29,27,Not Applicable,Not Applicable
