"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","95-99 years","95-99",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Oct., 2014","2014/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","20-24 years","20-24",15,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","25-29 years","25-29",18,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","30-34 years","30-34",16,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","35-39 years","35-39",18,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","40-44 years","40-44",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","45-49 years","45-49",34,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","50-54 years","50-54",29,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","55-59 years","55-59",19,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","60-64 years ","60-64",10,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Nov., 2014","2014/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","20-24 years","20-24",22,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","25-29 years","25-29",21,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","30-34 years","30-34",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","35-39 years","35-39",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","40-44 years","40-44",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","45-49 years","45-49",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","50-54 years","50-54",32,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","55-59 years","55-59",19,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","60-64 years ","60-64",12,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2014","2014","Dec., 2014","2014/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","20-24 years","20-24",17,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","25-29 years","25-29",17,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","30-34 years","30-34",26,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","35-39 years","35-39",29,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","40-44 years","40-44",29,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","45-49 years","45-49",26,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","50-54 years","50-54",40,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","55-59 years","55-59",36,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","60-64 years ","60-64",13,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jan., 2015","2015/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","20-24 years","20-24",13,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","25-29 years","25-29",15,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","30-34 years","30-34",26,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","35-39 years","35-39",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","40-44 years","40-44",19,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","45-49 years","45-49",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","50-54 years","50-54",37,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","55-59 years","55-59",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","60-64 years ","60-64",12,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Feb., 2015","2015/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","20-24 years","20-24",15,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","25-29 years","25-29",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","30-34 years","30-34",26,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","35-39 years","35-39",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","40-44 years","40-44",38,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","45-49 years","45-49",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","50-54 years","50-54",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","55-59 years","55-59",25,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","60-64 years ","60-64",15,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Mar., 2015","2015/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","20-24 years","20-24",16,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","25-29 years","25-29",30,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","30-34 years","30-34",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","35-39 years","35-39",24,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","40-44 years","40-44",21,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","45-49 years","45-49",35,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","50-54 years","50-54",29,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","55-59 years","55-59",23,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","60-64 years ","60-64",14,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","70-74 years","70-74",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Apr., 2015","2015/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","20-24 years","20-24",14,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","25-29 years","25-29",18,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","30-34 years","30-34",38,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","35-39 years","35-39",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","40-44 years","40-44",32,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","45-49 years","45-49",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","50-54 years","50-54",48,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","55-59 years","55-59",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","60-64 years ","60-64",12,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","May, 2015","2015/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","20-24 years","20-24",23,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","25-29 years","25-29",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","30-34 years","30-34",32,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","35-39 years","35-39",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","40-44 years","40-44",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","45-49 years","45-49",31,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","50-54 years","50-54",22,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","55-59 years","55-59",28,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","60-64 years ","60-64",12,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","75-79 years","75-79",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jun., 2015","2015/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","20-24 years","20-24",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","25-29 years","25-29",17,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","30-34 years","30-34",40,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","35-39 years","35-39",20,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","40-44 years","40-44",32,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","45-49 years","45-49",29,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","50-54 years","50-54",40,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","55-59 years","55-59",21,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","60-64 years ","60-64",16,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Jul., 2015","2015/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2015","2015","Aug., 2015","2015/08","< 1 year","1",0,Not Applicable,Not Applicable
