"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 5: South Atlantic","CENS-D5","2015","2015","Aug., 2015","2015/08","55-64 years","55-64",168,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Aug., 2015","2015/08","65-74 years","65-74",35,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Aug., 2015","2015/08","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Aug., 2015","2015/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Aug., 2015","2015/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","15-24 years","15-24",62,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","25-34 years","25-34",202,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","35-44 years","35-44",200,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","45-54 years","45-54",223,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","55-64 years","55-64",141,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","65-74 years","65-74",37,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","75-84 years","75-84",14,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","85+ years","85+",10,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Sep., 2015","2015/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","15-24 years","15-24",63,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","25-34 years","25-34",219,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","35-44 years","35-44",231,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","45-54 years","45-54",231,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","55-64 years","55-64",162,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","65-74 years","65-74",43,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Oct., 2015","2015/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","15-24 years","15-24",53,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","25-34 years","25-34",202,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","35-44 years","35-44",190,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","45-54 years","45-54",226,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","55-64 years","55-64",138,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","65-74 years","65-74",26,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","75-84 years","75-84",10,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Nov., 2015","2015/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","15-24 years","15-24",78,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","25-34 years","25-34",194,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","35-44 years","35-44",218,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","45-54 years","45-54",223,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","55-64 years","55-64",156,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","65-74 years","65-74",36,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2015","2015","Dec., 2015","2015/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","15-24 years","15-24",72,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","25-34 years","25-34",184,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","35-44 years","35-44",219,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","45-54 years","45-54",231,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","55-64 years","55-64",145,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","65-74 years","65-74",48,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jan., 2016","2016/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","15-24 years","15-24",85,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","25-34 years","25-34",304,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","35-44 years","35-44",219,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","45-54 years","45-54",233,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","55-64 years","55-64",183,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","65-74 years","65-74",32,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Feb., 2016","2016/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","15-24 years","15-24",97,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","25-34 years","25-34",302,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","35-44 years","35-44",277,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","45-54 years","45-54",309,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","55-64 years","55-64",219,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","65-74 years","65-74",51,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","75-84 years","75-84",14,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Mar., 2016","2016/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","15-24 years","15-24",75,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","25-34 years","25-34",252,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","35-44 years","35-44",261,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","45-54 years","45-54",255,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","55-64 years","55-64",189,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","65-74 years","65-74",49,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","75-84 years","75-84",15,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Apr., 2016","2016/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","15-24 years","15-24",97,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","25-34 years","25-34",255,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","35-44 years","35-44",258,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","45-54 years","45-54",292,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","55-64 years","55-64",200,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","65-74 years","65-74",39,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","75-84 years","75-84",12,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","85+ years","85+",10,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","May, 2016","2016/05","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","15-24 years","15-24",79,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","25-34 years","25-34",263,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","35-44 years","35-44",279,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","45-54 years","45-54",283,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","55-64 years","55-64",207,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","65-74 years","65-74",47,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jun., 2016","2016/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","15-24 years","15-24",92,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","25-34 years","25-34",347,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","35-44 years","35-44",297,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","45-54 years","45-54",282,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","55-64 years","55-64",189,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","65-74 years","65-74",52,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","75-84 years","75-84",13,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Jul., 2016","2016/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","15-24 years","15-24",101,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","25-34 years","25-34",344,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","35-44 years","35-44",261,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","45-54 years","45-54",302,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","55-64 years","55-64",186,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","65-74 years","65-74",38,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","85+ years","85+",13,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Aug., 2016","2016/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","15-24 years","15-24",100,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","25-34 years","25-34",264,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","35-44 years","35-44",293,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","45-54 years","45-54",325,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","55-64 years","55-64",194,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","65-74 years","65-74",43,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Sep., 2016","2016/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","15-24 years","15-24",105,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","25-34 years","25-34",350,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","35-44 years","35-44",328,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","45-54 years","45-54",294,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","55-64 years","55-64",205,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","65-74 years","65-74",49,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Oct., 2016","2016/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","15-24 years","15-24",111,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","25-34 years","25-34",342,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","35-44 years","35-44",284,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","45-54 years","45-54",286,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","55-64 years","55-64",225,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","65-74 years","65-74",47,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","75-84 years","75-84",13,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Nov., 2016","2016/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","15-24 years","15-24",106,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","25-34 years","25-34",341,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","35-44 years","35-44",325,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","45-54 years","45-54",279,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","55-64 years","55-64",220,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","65-74 years","65-74",59,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","75-84 years","75-84",12,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 5: South Atlantic","CENS-D5","2016","2016","Dec., 2016","2016/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","15-24 years","15-24",23,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","25-34 years","25-34",61,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","35-44 years","35-44",81,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","45-54 years","45-54",77,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","55-64 years","55-64",39,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Jan., 2011","2011/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2011","2011","Feb., 2011","2011/02","< 1 year","1",0,Not Applicable,Not Applicable
